date,pr_count
2023-07-31,15808
2023-08-01,15833
2023-08-02,15840
2023-08-03,15844
2023-08-04,15846
2023-08-05,15850
2023-08-06,15852
2023-08-07,15857
2023-08-08,15861
2023-08-09,15868
2023-08-11,15872
2023-08-12,15876
2023-08-13,15878
2023-08-14,15881
2023-08-15,15884
2023-08-16,15887
2023-08-17,15889
2023-08-18,15905
2023-08-19,15910
2023-08-20,15914
2023-08-21,15916
2023-08-22,15926
2023-08-23,15932
2023-08-24,15941
2023-08-25,15953
2023-08-26,15960
2023-08-27,15961
2023-08-28,15967
2023-08-29,15984
2023-08-30,16013
2023-08-31,16023
2023-09-01,16026
2023-09-02,16030
2023-09-03,16039
2023-09-04,16044
2023-09-05,16048
2023-09-06,16050
2023-09-07,16055
2023-09-08,16061
2023-09-09,16065
2023-09-10,16072
2023-09-11,16075
2023-09-12,16084
2023-09-13,16086
2023-09-14,16096
2023-09-15,16104
2023-09-16,16108
2023-09-17,16113
2023-09-18,16124
2023-09-19,16130
2023-09-20,16132
2023-09-21,16135
2023-09-22,16150
2023-09-23,16151
2023-09-24,16153
2023-09-25,16155
2023-09-26,16160
2023-09-27,16165
2023-09-28,16173
2023-09-29,16177
2023-09-30,16178
2023-10-01,16182
2023-10-02,16186
2023-10-03,16190
2023-10-04,16194
2023-10-05,16197
2023-10-06,16201
2023-10-07,16202
2023-10-08,16204
2023-10-09,16208
2023-10-10,16210
2023-10-11,16218
2023-10-12,16221
2023-10-13,16224
2023-10-14,16225
2023-10-15,16226
2023-10-16,16229
2023-10-17,16238
2023-10-18,16244
2023-10-19,16248
2023-10-20,16252
2023-10-21,16258
2023-10-22,16259
2023-10-23,16264
2023-10-24,16269
2023-10-25,16277
2023-10-26,16280
2023-10-27,16284
2023-10-28,16287
2023-10-30,16292
2023-10-31,16298
2023-11-01,16301
2023-11-02,16307
2023-11-03,16315
2023-11-04,16319
2023-11-06,16328
2023-11-07,16335
2023-11-08,16337
2023-11-09,16340
2023-11-10,16344
2023-11-12,16345
2023-11-13,16351
2023-11-14,16354
2023-11-15,16359
2023-11-16,16363
2023-11-17,16371
2023-11-19,16372
2023-11-20,16380
2023-11-21,16386
2023-11-22,16388
2023-11-23,16393
2023-11-24,16397
2023-11-25,16400
2023-11-26,16401
2023-11-27,16415
2023-11-28,16418
2023-11-29,16421
2023-11-30,16423
2023-12-01,16426
2023-12-02,16429
2023-12-03,16430
2023-12-04,16438
2023-12-05,16439
2023-12-06,16440
2023-12-07,16443
2023-12-08,16450
2023-12-09,16453
2023-12-11,16466
2023-12-12,16469
2023-12-13,16470
2023-12-14,16474
2023-12-15,16475
2023-12-16,16477
2023-12-17,16479
2023-12-18,16484
2023-12-19,16488
2023-12-20,16491
2023-12-21,16494
2023-12-22,16495
2023-12-24,16496
2023-12-25,16503
2023-12-26,16504
2023-12-27,16512
2023-12-28,16513
2023-12-29,16516
2023-12-30,16518
2023-12-31,16520
2024-01-02,16529
2024-01-03,16533
2024-01-04,16537
2024-01-05,16541
2024-01-06,16544
2024-01-07,16548
2024-01-08,16552
2024-01-09,16557
2024-01-10,16562
2024-01-11,16567
2024-01-12,16575
2024-01-13,16579
2024-01-14,16585
2024-01-15,16594
2024-01-16,16601
2024-01-17,16613
2024-01-18,16626
2024-01-19,16634
2024-01-20,16641
2024-01-21,16653
2024-01-22,16664
2024-01-23,16672
2024-01-24,16677
2024-01-25,16694
2024-01-26,16710
2024-01-27,16715
2024-01-28,16716
2024-01-29,16719
2024-01-30,16720
2024-01-31,16731
2024-02-01,16742
2024-02-02,16750
2024-02-04,16752
2024-02-05,16756
2024-02-06,16761
2024-02-07,16766
2024-02-08,16770
2024-02-09,16771
2024-02-10,16774
2024-02-12,16782
2024-02-13,16790
2024-02-14,16796
2024-02-15,16802
2024-02-16,16810
2024-02-17,16815
2024-02-18,16821
2024-02-19,16832
2024-02-20,16847
2024-02-21,16851
2024-02-22,16863
2024-02-23,16874
2024-02-24,16875
2024-02-25,16877
2024-02-26,16882
2024-02-27,16888
2024-02-28,16890
2024-02-29,16891
2024-03-01,16897
2024-03-02,16898
2024-03-04,16905
2024-03-05,16907
2024-03-06,16912
2024-03-07,16918
2024-03-08,16921
2024-03-09,16922
2024-03-10,16924
2024-03-11,16930
2024-03-12,16936
2024-03-13,16939
2024-03-14,16942
2024-03-15,16945
2024-03-16,16948
2024-03-17,16950
2024-03-18,16959
2024-03-19,16965
2024-03-20,16967
2024-03-21,16969
2024-03-22,16970
2024-03-23,16972
2024-03-25,16980
2024-03-26,16983
2024-03-27,16989
2024-03-28,16994
2024-03-29,16996
2024-03-30,16998
2024-03-31,16999
2024-04-01,17007
2024-04-02,17017
2024-04-03,17028
2024-04-04,17030
2024-04-05,17034
2024-04-06,17035
2024-04-07,17036
2024-04-08,17042
2024-04-09,17048
2024-04-10,17055
2024-04-11,17064
2024-04-12,17067
2024-04-14,17069
2024-04-15,17079
2024-04-16,17085
2024-04-17,17088
2024-04-19,17092
2024-04-21,17095
2024-04-22,17099
2024-04-23,17101
2024-04-24,17102
2024-04-25,17110
2024-04-26,17113
2024-04-28,17115
2024-04-29,17119
2024-04-30,17124
2024-05-01,17127
2024-05-02,17131
2024-05-03,17132
2024-05-04,17135
2024-05-05,17136
2024-05-06,17145
2024-05-07,17151
2024-05-08,17154
2024-05-09,17156
2024-05-10,17161
2024-05-11,17164
2024-05-12,17165
2024-05-13,17172
2024-05-14,17179
2024-05-15,17183
2024-05-16,17187
2024-05-17,17193
2024-05-18,17195
2024-05-19,17196
2024-05-20,17200
2024-05-21,17210
2024-05-22,17215
2024-05-23,17220
2024-05-24,17226
2024-05-25,17230
2024-05-26,17232
2024-05-27,17238
2024-05-28,17243
2024-05-29,17246
2024-05-30,17256
2024-05-31,17261
2024-06-01,17262
2024-06-02,17268
2024-06-03,17277
2024-06-04,17283
2024-06-05,17294
2024-06-06,17302
2024-06-07,17307
2024-06-08,17308
2024-06-09,17309
2024-06-10,17322
2024-06-11,17328
2024-06-12,17330
2024-06-13,17335
2024-06-14,17349
2024-06-16,17350
2024-06-17,17356
2024-06-18,17360
2024-06-19,17370
2024-06-20,17380
2024-06-21,17385
2024-06-22,17386
2024-06-23,17387
2024-06-24,17391
2024-06-26,17394
2024-06-27,17397
2024-06-28,17400
2024-06-29,17402
2024-07-01,17409
2024-07-02,17417
2024-07-03,17427
2024-07-04,17434
2024-07-05,17436
2024-07-07,17437
2024-07-08,17445
2024-07-09,17447
2024-07-10,17459
2024-07-11,17467
2024-07-12,17474
2024-07-13,17475
2024-07-15,17485
2024-07-16,17490
2024-07-17,17494
2024-07-18,17497
2024-07-19,17501
2024-07-21,17502
2024-07-22,17509
2024-07-23,17511
2024-07-24,17513
2024-07-25,17520
2024-07-26,17522
2024-07-29,17529
2024-07-30,17533
2024-07-31,17537
2024-08-01,17539
2024-08-02,17546
2024-08-03,17547
2024-08-05,17551
2024-08-06,17555
2024-08-07,17558
2024-08-08,17560
2024-08-09,17563
2024-08-10,17564
2024-08-11,17566
2024-08-12,17572
2024-08-13,17576
2024-08-14,17579
2024-08-15,17581
2024-08-16,17585
2024-08-17,17586
2024-08-18,17587
2024-08-19,17592
2024-08-20,17594
2024-08-21,17596
2024-08-22,17600
2024-08-23,17605
2024-08-24,17606
2024-08-25,17611
2024-08-26,17618
2024-08-27,17621
2024-08-29,17626
2024-08-30,17635
2024-08-31,17639
2024-09-01,17643
2024-09-02,17653
2024-09-03,17657
2024-09-04,17658
2024-09-05,17664
2024-09-06,17670
2024-09-07,17671
2024-09-08,17674
2024-09-09,17687
2024-09-10,17692
2024-09-11,17697
2024-09-13,17703
2024-09-14,17708
2024-09-15,17709
2024-09-16,17716
2024-09-17,17727
2024-09-18,17736
2024-09-19,17741
2024-09-20,17744
2024-09-21,17746
2024-09-22,17748
2024-09-23,17758
2024-09-25,17762
2024-09-26,17764
2024-09-27,17781
2024-09-28,17784
2024-09-29,17792
2024-09-30,17801
2024-10-01,17806
2024-10-02,17814
2024-10-03,17823
2024-10-04,17824
2024-10-05,17825
2024-10-06,17827
2024-10-07,17836
2024-10-08,17841
2024-10-09,17844
2024-10-10,17848
2024-10-11,17851
2024-10-12,17854
2024-10-13,17857
2024-10-14,17863
2024-10-15,17868
2024-10-16,17871
2024-10-17,17878
2024-10-18,17887
2024-10-19,17893
2024-10-20,17895
2024-10-21,17904
2024-10-22,17906
2024-10-23,17909
2024-10-24,17914
2024-10-25,17917
2024-10-26,17921
2024-10-28,17929
2024-10-29,17933
2024-10-30,17937
2024-10-31,17942
2024-11-01,17945
2024-11-02,17947
2024-11-03,17951
2024-11-04,17963
2024-11-05,17966
2024-11-06,17969
2024-11-07,17972
2024-11-08,17982
2024-11-09,17985
2024-11-11,17991
2024-11-12,17994
2024-11-14,17996
2024-11-15,17998
2024-11-16,18000
2024-11-17,18001
2024-11-18,18011
2024-11-19,18013
2024-11-20,18017
2024-11-21,18026
2024-11-22,18029
2024-11-23,18032
2024-11-24,18033
2024-11-25,18038
2024-11-26,18043
2024-11-27,18046
2024-11-28,18054
2024-11-29,18060
2024-12-01,18063
2024-12-02,18071
2024-12-03,18074
2024-12-04,18079
2024-12-05,18082
2024-12-06,18086
2024-12-07,18091
2024-12-08,18093
2024-12-09,18105
2024-12-10,18110
2024-12-11,18117
2024-12-12,18123
2024-12-14,18128
2024-12-16,18134
2024-12-17,18138
2024-12-18,18142
2024-12-19,18145
2024-12-20,18154
2024-12-21,18155
2024-12-22,18158
2024-12-23,18164
2024-12-24,18165
2024-12-25,18167
2024-12-27,18171
2024-12-28,18174
2024-12-29,18175
2024-12-30,18181
2024-12-31,18182
2025-01-01,18183
2025-01-02,18186
2025-01-03,18191
2025-01-04,18198
2025-01-05,18201
2025-01-06,18214
2025-01-07,18216
2025-01-08,18224
2025-01-09,18225
2025-01-10,18229
2025-01-12,18233
2025-01-13,18243
2025-01-14,18246
2025-01-15,18249
2025-01-16,18250
2025-01-17,18256
2025-01-18,18258
2025-01-20,18266
2025-01-21,18275
2025-01-22,18283
2025-01-23,18287
2025-01-24,18288
2025-01-25,18290
2025-01-27,18297
2025-01-28,18303
2025-01-29,18306
2025-01-30,18308
2025-01-31,18310
2025-02-01,18312
2025-02-02,18314
2025-02-03,18323
2025-02-04,18324
2025-02-05,18325
2025-02-06,18330
2025-02-07,18332
2025-02-08,18341
2025-02-09,18346
2025-02-10,18352
2025-02-12,18356
2025-02-13,18360
2025-02-14,18366
2025-02-15,18370
2025-02-16,18373
2025-02-17,18378
2025-02-18,18384
2025-02-19,18391
2025-02-20,18395
2025-02-21,18401
2025-02-22,18405
2025-02-23,18406
2025-02-24,18412
2025-02-25,18421
2025-02-26,18422
2025-02-27,18425
2025-02-28,18428
2025-03-01,18430
2025-03-02,18432
2025-03-03,18441
2025-03-04,18445
2025-03-05,18451
2025-03-06,18452
2025-03-07,18455
2025-03-08,18457
2025-03-09,18458
2025-03-10,18462
2025-03-11,18465
2025-03-12,18471
2025-03-13,18476
2025-03-14,18478
2025-03-15,18480
2025-03-16,18484
2025-03-17,18488
2025-03-18,18497
2025-03-19,18506
2025-03-20,18513
2025-03-21,18517
2025-03-22,18518
2025-03-24,18528
2025-03-25,18534
2025-03-26,18546
2025-03-27,18554
2025-03-28,18561
2025-03-29,18562
2025-03-30,18567
2025-03-31,18574
2025-04-01,18583
2025-04-02,18587
2025-04-03,18597
2025-04-04,18599
2025-04-05,18601
2025-04-06,18602
2025-04-07,18608
2025-04-09,18612
2025-04-10,18618
2025-04-11,18625
2025-04-12,18628
2025-04-13,18630
2025-04-14,18639
2025-04-15,18644
2025-04-16,18649
2025-04-17,18650
2025-04-18,18652
2025-04-19,18653
2025-04-20,18656
2025-04-21,18662
2025-04-22,18666
2025-04-23,18667
2025-04-24,18669
2025-04-25,18674
2025-04-26,18675
2025-04-27,18676
2025-04-28,18685
2025-04-29,18689
2025-04-30,18695
2025-05-01,18702
2025-05-02,18704
2025-05-05,18720
2025-05-06,18727
2025-05-07,18734
2025-05-08,18737
2025-05-09,18744
2025-05-12,18751
2025-05-13,18753
2025-05-14,18754
2025-05-15,18755
2025-05-16,18757
2025-05-18,18762
2025-05-19,18772
2025-05-20,18778
2025-05-21,18781
2025-05-22,18783
2025-05-23,18788
2025-05-24,18790
2025-05-25,18791
2025-05-26,18798
2025-05-27,18804
2025-05-28,18810
2025-05-29,18814
2025-05-30,18817
2025-05-31,18820
2025-06-02,18830
2025-06-03,18832
2025-06-04,18839
2025-06-05,18849
2025-06-06,18855
2025-06-07,18856
2025-06-08,18857
2025-06-09,18863
2025-06-10,18869
2025-06-11,18873
2025-06-12,18881
2025-06-13,18886
2025-06-15,18887
2025-06-16,18900
2025-06-17,18911
2025-06-18,18919
2025-06-19,18924
2025-06-20,18936
2025-06-21,18941
2025-06-22,18946
2025-06-23,18957
2025-06-24,18964
2025-06-25,18972
2025-06-26,18976
2025-06-27,18979
2025-06-28,18983
2025-06-29,18986
2025-06-30,18989
2025-07-01,18992
2025-07-02,18999
2025-07-03,19005
2025-07-04,19009
2025-07-05,19012
2025-07-06,19013
2025-07-07,19021
2025-07-08,19022
2025-07-09,19028
2025-07-10,19031
2025-07-11,19034
2025-07-13,19036
2025-07-14,19041
2025-07-15,19046
2025-07-16,19049
2025-07-17,19050
2025-07-18,19060
2025-07-19,19064
2025-07-20,19067
2025-07-21,19074
2025-07-22,19083
2025-07-23,19091
2025-07-24,19096
2025-07-25,19099
2025-07-26,19101
2025-07-27,19102
2025-07-28,19109
2025-07-29,19111
2025-07-30,19115
2025-07-31,19118
2025-08-01,19123
2025-08-02,19124
2025-08-03,19125
2025-08-04,19132
2025-08-05,19133
2025-08-07,19141
2025-08-08,19144
2025-08-09,19152
2025-08-11,19163
2025-08-12,19165
